objectid,borough,tree_name,age_group,height_m
414894,Merton,Other,Mature (31-80),11
414980,Croydon,Other,Mature (31-80),11
414989,Hillingdon,Ash,Mature (31-80),11
415024,Hounslow,Cherry,Mature (31-80),11
415078,Merton,Other,Mature (31-80),11
415377,Hounslow,Ash,Mature (31-80),11
415669,Hounslow,Cherry,Mature (31-80),11
415729,Havering,Ash,Mature (31-80),11
415997,Hounslow,Other,Mature (31-80),11
415999,Hounslow,Other,Mature (31-80),11
416002,Hounslow,Other,Mature (31-80),11
416053,Hounslow,Other,Mature (31-80),11
416055,Hounslow,Other,Mature (31-80),11
416057,Hounslow,Other,Mature (31-80),11
416063,Hounslow,Other,Mature (31-80),11
416086,Hounslow,Other,Mature (31-80),11
416089,Hounslow,Other,Mature (31-80),11
416096,Hounslow,Other,Mature (31-80),11
416136,Hounslow,Other,Mature (31-80),11
416146,Hounslow,Other,Mature (31-80),11
416263,Waltham Forest,Cherry,Mature (31-80),11
416638,Tower Hamlets,Plane,Mature (31-80),11
416710,Westminster,Other,Mature (31-80),11
416728,Westminster,Lime,Mature (31-80),11
416755,Westminster,Plane,Mature (31-80),11
416773,Kensington and Chelsea,Oak,Mature (31-80),11
417135,Richmond,Cherry,Mature (31-80),11
417325,Sutton,Cherry,Mature (31-80),11
417408,Barnet,Birch,Mature (31-80),11
417409,Barnet,Other,Mature (31-80),11
418072,Hillingdon,Ash,Mature (31-80),11
418122,Lewisham,Lime,Mature (31-80),11
418154,Sutton,Lime,Mature (31-80),11
418178,Bromley,Sycamore,Mature (31-80),11
418298,Hounslow,Sycamore,Mature (31-80),11
418349,Hillingdon,Maple,Mature (31-80),11
418422,Newham,Maple,Mature (31-80),11
418506,Enfield,Maple,Mature (31-80),11
418659,Redbridge,Maple,Mature (31-80),11
419014,Greenwich,Plane,Mature (31-80),11
419028,Hounslow,Other,Mature (31-80),11
419134,Greenwich,Birch,Mature (31-80),11
419142,Greenwich,Birch,Mature (31-80),11
419198,Bromley,Maple,Mature (31-80),11
419308,Croydon,Elm,Mature (31-80),11
419562,Hounslow,Lime,Mature (31-80),11
419674,Hounslow,Horse chestnut,Mature (31-80),11
419677,Hounslow,Horse chestnut,Mature (31-80),11
419869,Barnet,Other,Mature (31-80),11
420005,Hillingdon,Horse chestnut,Mature (31-80),11
420015,Hillingdon,Hornbeam,Mature (31-80),11
420048,Enfield,Lime,Mature (31-80),11
420201,Haringey,Lime,Mature (31-80),11
420340,Redbridge,Maple,Mature (31-80),11
420771,Barnet,Birch,Mature (31-80),11
420792,Southwark,Plane,Mature (31-80),11
420868,Croydon,Maple,Mature (31-80),11
421009,Greenwich,Plane,Mature (31-80),11
421193,Greenwich,Other,Mature (31-80),11
421267,Hounslow,Other,Mature (31-80),11
421371,Bromley,Plane,Mature (31-80),11
421416,Greenwich,Birch,Mature (31-80),11
421590,Sutton,Apple,Mature (31-80),11
421708,Hillingdon,Other,Mature (31-80),11
421709,Hillingdon,Sycamore,Mature (31-80),11
421737,Hackney,Cherry,Mature (31-80),11
421767,Hounslow,Cherry,Mature (31-80),11
421880,Barnet,Hornbeam,Mature (31-80),11
422612,Sutton,Horse chestnut,Mature (31-80),11
422785,Redbridge,Maple,Mature (31-80),11
422830,Redbridge,Maple,Mature (31-80),11
423014,Hounslow,Other,Mature (31-80),11
423072,Hounslow,Other,Mature (31-80),11
423242,Sutton,Sycamore,Mature (31-80),11
423316,Croydon,Apple,Mature (31-80),11
423342,Croydon,Lime,Mature (31-80),11
423372,Croydon,Black locust,Mature (31-80),11
423398,Bexley,Sycamore,Mature (31-80),11
423585,Sutton,Horse chestnut,Mature (31-80),11
423606,Greenwich,Birch,Mature (31-80),11
423607,Greenwich,Birch,Mature (31-80),11
423632,Kingston upon Thames,Cherry,Mature (31-80),11
423633,Kingston upon Thames,Cherry,Mature (31-80),11
423849,Hounslow,Birch,Mature (31-80),11
423852,Hillingdon,Beech,Mature (31-80),11
424199,Barnet,Lime,Mature (31-80),11
424242,Barnet,Birch,Mature (31-80),11
424289,Hounslow,Ash,Mature (31-80),11
424290,Hounslow,Ash,Mature (31-80),11
424314,Barnet,Whitebeam,Mature (31-80),11
424408,Hounslow,Other,Mature (31-80),11
424438,Enfield,Maple,Mature (31-80),11
424463,Barnet,Birch,Mature (31-80),11
424534,Enfield,Oak,Mature (31-80),11
424701,Enfield,Oak,Mature (31-80),11
424823,Enfield,Beech,Mature (31-80),11
424866,Barnet,Birch,Mature (31-80),11
425034,Greenwich,Lime,Mature (31-80),11
425037,Greenwich,Lime,Mature (31-80),11
425070,Greenwich,Plane,Mature (31-80),11
425301,Croydon,Other,Mature (31-80),11
425667,Bromley,Maple,Mature (31-80),11
426083,Enfield,Lime,Mature (31-80),11
426106,Enfield,Oak,Mature (31-80),11
426119,Hounslow,Other,Mature (31-80),11
426122,Hounslow,Other,Mature (31-80),11
426164,Hounslow,Other,Mature (31-80),11
426244,Enfield,Oak,Mature (31-80),11
426267,Barnet,Birch,Mature (31-80),11
426269,Barnet,Birch,Mature (31-80),11
426319,Hammersmith and Fulham,Apple,Mature (31-80),11
426618,Bromley,Lime,Mature (31-80),11
426641,Bromley,Lime,Mature (31-80),11
426847,Greenwich,Ash,Mature (31-80),11
426848,Hounslow,Other,Mature (31-80),11
426862,Greenwich,Willow,Mature (31-80),11
426892,Croydon,Black locust,Mature (31-80),11
426904,Greenwich,Birch,Mature (31-80),11
426954,Hounslow,Other,Mature (31-80),11
427556,Hammersmith and Fulham,Apple,Mature (31-80),11
427565,Barnet,Birch,Mature (31-80),11
427995,Islington,Maple,Mature (31-80),11
428240,Kingston upon Thames,Oak,Mature (31-80),11
428531,Ealing,Horse chestnut,Mature (31-80),11
428571,Hounslow,Horse chestnut,Mature (31-80),11
428572,Hounslow,Other,Mature (31-80),11
428573,Hounslow,Horse chestnut,Mature (31-80),11
428830,Barnet,Birch,Mature (31-80),11
428837,Westminster,Plane,Mature (31-80),11
428972,Hillingdon,Oak,Mature (31-80),11
429050,City,Plane,Mature (31-80),11
429093,Tower Hamlets,Plane,Mature (31-80),11
429109,Tower Hamlets,Lime,Mature (31-80),11
429302,Lambeth,Sycamore,Mature (31-80),11
429319,Westminster,Other,Mature (31-80),11
430013,Sutton,Ash,Mature (31-80),11
430051,Hounslow,Maple,Mature (31-80),11
430130,Hounslow,Birch,Mature (31-80),11
430184,Hounslow,Horse chestnut,Mature (31-80),11
430186,Hillingdon,Other,Mature (31-80),11
430241,Barnet,Birch,Mature (31-80),11
430439,Westminster,Plane,Mature (31-80),11
430845,Barnet,Oak,Mature (31-80),11
430986,Hounslow,Horse chestnut,Mature (31-80),11
431044,Barnet,Ash,Mature (31-80),11
431184,Barnet,Sycamore,Mature (31-80),11
431236,Hounslow,Maple,Mature (31-80),11
431299,Bromley,Hornbeam,Mature (31-80),11
431388,Barnet,Whitebeam,Mature (31-80),11
431508,Southwark,Plane,Mature (31-80),11
431889,Havering,Maple,Mature (31-80),11
432034,Hounslow,Ash,Mature (31-80),11
432090,Hounslow,Birch,Mature (31-80),11
432127,Hounslow,Alder,Mature (31-80),11
432166,Richmond,Horse chestnut,Mature (31-80),11
432249,Hounslow,Ash,Mature (31-80),11
432262,Hillingdon,Lime,Mature (31-80),11
432310,Croydon,Lime,Mature (31-80),11
432346,Bromley,Ash,Mature (31-80),11
432386,Hillingdon,Maple,Mature (31-80),11
432600,Barnet,Ash,Mature (31-80),11
432681,Hounslow,Lime,Mature (31-80),11
432736,Hounslow,Maple,Mature (31-80),11
432799,Hounslow,Other,Mature (31-80),11
432886,Barnet,Birch,Mature (31-80),11
592787,City,Other,Mature (31-80),11
592790,City,Other,Mature (31-80),11
592801,City,Other,Mature (31-80),11
593022,City,Birch,Mature (31-80),11
593044,City,Other,Mature (31-80),11
593051,City,Alder,Mature (31-80),11
593060,City,Oak,Mature (31-80),11
593076,City,Other,Mature (31-80),11
593122,City,Other,Mature (31-80),11
593169,City,Other,Mature (31-80),11
593434,City,Other,Mature (31-80),11
593452,City,Other,Mature (31-80),11
593482,City,Other,Mature (31-80),11
593513,City,Plane,Mature (31-80),11
593532,City,Other,Mature (31-80),11
593621,City,Pear,Mature (31-80),11
593640,City,Plane,Mature (31-80),11
593702,City,Hornbeam,Mature (31-80),11
593999,City,Plane,Mature (31-80),11
594011,City,Ash,Mature (31-80),11
594155,City,Other,Mature (31-80),11
594168,City,Alder,Mature (31-80),11
594187,City,Plane,Mature (31-80),11
606646,Camden,Maple,Mature (31-80),11
606647,Camden,Maple,Mature (31-80),11
606745,Camden,Maple,Mature (31-80),11
606746,Camden,Maple,Mature (31-80),11
606792,Camden,Maple,Mature (31-80),11
606817,Camden,Maple,Mature (31-80),11
606830,Camden,Maple,Mature (31-80),11
606835,Camden,Maple,Mature (31-80),11
606845,Camden,Maple,Mature (31-80),11
606850,Camden,Maple,Mature (31-80),11
606897,Camden,Maple,Mature (31-80),11
606915,Camden,Maple,Mature (31-80),11
606922,Camden,Maple,Mature (31-80),11
606999,Camden,Maple,Mature (31-80),11
607022,Camden,Maple,Mature (31-80),11
607186,Camden,Sycamore,Mature (31-80),11
607234,Camden,Sycamore,Mature (31-80),11
607241,Camden,Sycamore,Mature (31-80),11
607250,Camden,Sycamore,Mature (31-80),11
607252,Camden,Sycamore,Mature (31-80),11
607331,Camden,Maple,Mature (31-80),11
607333,Camden,Maple,Mature (31-80),11
607362,Camden,Horse chestnut,Mature (31-80),11
607379,Camden,Horse chestnut,Mature (31-80),11
607420,Camden,Horse chestnut,Mature (31-80),11
607762,Camden,Birch,Mature (31-80),11
607783,Camden,Birch,Mature (31-80),11
607787,Camden,Birch,Mature (31-80),11
607799,Camden,Birch,Mature (31-80),11
607932,Camden,Birch,Mature (31-80),11
608084,Camden,Hornbeam,Mature (31-80),11
608096,Camden,Hornbeam,Mature (31-80),11
608126,Camden,Hornbeam,Mature (31-80),11
608152,Camden,Hornbeam,Mature (31-80),11
608168,Camden,Hornbeam,Mature (31-80),11
608192,Camden,Other,Mature (31-80),11
608195,Camden,Other,Mature (31-80),11
608285,Camden,Hazel,Mature (31-80),11
608620,Camden,Other,Mature (31-80),11
608694,Camden,Ash,Mature (31-80),11
608721,Camden,Ash,Mature (31-80),11
608765,Camden,Ash,Mature (31-80),11
608780,Camden,Ash,Mature (31-80),11
608797,Camden,Ash,Mature (31-80),11
608952,Camden,Other,Mature (31-80),11
609019,Camden,Other,Mature (31-80),11
609024,Camden,Other,Mature (31-80),11
609362,Camden,Birch,Mature (31-80),11
609461,Camden,Plane,Mature (31-80),11
609466,Camden,Plane,Mature (31-80),11
609524,Camden,Plane,Mature (31-80),11
609607,Camden,Plane,Mature (31-80),11
609616,Camden,Plane,Mature (31-80),11
609626,Camden,Plane,Mature (31-80),11
609651,Camden,Plane,Mature (31-80),11
609810,Camden,Plane,Mature (31-80),11
609957,Camden,Plane,Mature (31-80),11
609964,Camden,Plane,Mature (31-80),11
609985,Camden,Plane,Mature (31-80),11
609990,Camden,Plane,Mature (31-80),11
610086,Camden,Plane,Mature (31-80),11
610220,Camden,Cherry,Mature (31-80),11
610331,Camden,Cherry,Mature (31-80),11
610339,Camden,Cherry,Mature (31-80),11
610350,Camden,Cherry,Mature (31-80),11
610867,Camden,Pear,Mature (31-80),11
610902,Camden,Pear,Mature (31-80),11
611024,Camden,Black locust,Mature (31-80),11
611028,Camden,Black locust,Mature (31-80),11
611129,Camden,Willow,Mature (31-80),11
611256,Camden,Whitebeam,Mature (31-80),11
611312,Camden,Whitebeam,Mature (31-80),11
611313,Camden,Whitebeam,Mature (31-80),11
611480,Camden,Whitebeam,Mature (31-80),11
611576,Camden,Lime,Mature (31-80),11
611581,Camden,Lime,Mature (31-80),11
611617,Camden,Lime,Mature (31-80),11
611630,Camden,Lime,Mature (31-80),11
611670,Camden,Lime,Mature (31-80),11
611807,Camden,Lime,Mature (31-80),11
611837,Camden,Lime,Mature (31-80),11
611863,Camden,Lime,Mature (31-80),11
611878,Camden,Lime,Mature (31-80),11
611929,Camden,Lime,Mature (31-80),11
611940,Camden,Lime,Mature (31-80),11
611946,Camden,Lime,Mature (31-80),11
611966,Camden,Lime,Mature (31-80),11
612010,Camden,Lime,Mature (31-80),11
612012,Camden,Lime,Mature (31-80),11
612026,Camden,Lime,Mature (31-80),11
612032,Camden,Lime,Mature (31-80),11
612048,Camden,Lime,Mature (31-80),11
612059,Camden,Lime,Mature (31-80),11
612080,Camden,Lime,Mature (31-80),11
616703,Tower Hamlets,Plane,Mature (31-80),11
616738,Tower Hamlets,Plane,Mature (31-80),11
617073,Tower Hamlets,Plane,Mature (31-80),11
617123,Tower Hamlets,Plane,Mature (31-80),11
617196,Tower Hamlets,Other,Mature (31-80),11
617197,Tower Hamlets,Other,Mature (31-80),11
617198,Tower Hamlets,Other,Mature (31-80),11
617256,Tower Hamlets,Plane,Mature (31-80),11
617380,Tower Hamlets,Plane,Mature (31-80),11
617381,Tower Hamlets,Plane,Mature (31-80),11
617399,Tower Hamlets,Ash,Mature (31-80),11
617417,Tower Hamlets,Lime,Mature (31-80),11
617531,Tower Hamlets,Maple,Mature (31-80),11
617716,Tower Hamlets,Alder,Mature (31-80),11
617717,Tower Hamlets,Alder,Mature (31-80),11
617965,Tower Hamlets,Plane,Mature (31-80),11
617970,Tower Hamlets,Plane,Mature (31-80),11
617981,Tower Hamlets,Plane,Mature (31-80),11
618012,Tower Hamlets,Plane,Mature (31-80),11
618124,Tower Hamlets,Cherry,Mature (31-80),11
618153,Tower Hamlets,Plane,Mature (31-80),11
618347,Tower Hamlets,Alder,Mature (31-80),11
618492,Tower Hamlets,Alder,Mature (31-80),11
618498,Tower Hamlets,Lime,Mature (31-80),11
618628,Tower Hamlets,Plane,Mature (31-80),11
618886,Tower Hamlets,Lime,Mature (31-80),11
618887,Tower Hamlets,Lime,Mature (31-80),11
618906,Tower Hamlets,Plane,Mature (31-80),11
619003,Tower Hamlets,Lime,Mature (31-80),11
619165,Tower Hamlets,Alder,Mature (31-80),11
619291,Tower Hamlets,Alder,Mature (31-80),11
621327,Tower Hamlets,Lime,Mature (31-80),11
408457,Richmond,Lime,Mature (31-80),11.1
408541,Croydon,Lime,Mature (31-80),11.1
409734,Kingston upon Thames,Oak,Mature (31-80),11.1
413078,Merton,Oak,Mature (31-80),11.1
414867,Richmond,Lime,Mature (31-80),11.1
414918,Bromley,Pine,Mature (31-80),11.1
414928,Bromley,Apple,Mature (31-80),11.1
417335,Merton,Maple,Mature (31-80),11.1
417914,Richmond,Plane,Mature (31-80),11.1
418941,Richmond,Maple,Mature (31-80),11.1
420918,Croydon,Plane,Mature (31-80),11.1
421165,Greenwich,Lime,Mature (31-80),11.1
421306,Bexley,Willow,Mature (31-80),11.1
421591,Croydon,Maple,Mature (31-80),11.1
422369,Kingston upon Thames,Oak,Mature (31-80),11.1
423326,Croydon,Lime,Mature (31-80),11.1
428210,Bexley,Sycamore,Mature (31-80),11.1
432210,Sutton,Plane,Mature (31-80),11.1
617378,Tower Hamlets,Plane,Mature (31-80),11.1
408065,Bromley,Maple,Mature (31-80),11.2
408195,Richmond,Horse chestnut,Mature (31-80),11.2
408490,Croydon,Whitebeam,Mature (31-80),11.2
414934,Richmond,Horse chestnut,Mature (31-80),11.2
418894,Richmond,Plane,Mature (31-80),11.2
419254,Kingston upon Thames,Oak,Mature (31-80),11.2
419306,Croydon,Cypress,Mature (31-80),11.2
423399,Bexley,Sycamore,Mature (31-80),11.2
423539,Kingston upon Thames,Maple,Mature (31-80),11.2
426560,Bexley,Black locust,Mature (31-80),11.2
426665,Bromley,Ash,Mature (31-80),11.2
426999,Lewisham,Plane,Mature (31-80),11.2
432237,Richmond,Plane,Mature (31-80),11.2
432524,Croydon,Plane,Mature (31-80),11.2
408096,Croydon,Lime,Mature (31-80),11.3
408108,Croydon,Lime,Mature (31-80),11.3
408548,Bromley,Birch,Mature (31-80),11.3
411320,Croydon,Lime,Mature (31-80),11.3
411682,Bromley,Maple,Mature (31-80),11.3
414888,Croydon,Plane,Mature (31-80),11.3
415140,Croydon,Lime,Mature (31-80),11.3
415183,Croydon,Lime,Mature (31-80),11.3
417004,Lewisham,Maple,Mature (31-80),11.3
417850,Sutton,Other,Mature (31-80),11.3
418121,Lewisham,Sycamore,Mature (31-80),11.3
418180,Sutton,Maple,Mature (31-80),11.3
418765,Bexley,Black locust,Mature (31-80),11.3
418910,Bromley,Birch,Mature (31-80),11.3
418928,Richmond,Plane,Mature (31-80),11.3
419361,Croydon,Lime,Mature (31-80),11.3
422484,Croydon,Plane,Mature (31-80),11.3
423273,Bromley,Birch,Mature (31-80),11.3
426466,Greenwich,Lime,Mature (31-80),11.3
426469,Greenwich,Black locust,Mature (31-80),11.3
426505,Greenwich,Plane,Mature (31-80),11.3
426662,Greenwich,Plane,Mature (31-80),11.3
426877,Croydon,Lime,Mature (31-80),11.3
431339,Bromley,Hornbeam,Mature (31-80),11.3
432198,Richmond,Plane,Mature (31-80),11.3
408296,Croydon,Lime,Mature (31-80),11.4
408441,Hounslow,Maple,Mature (31-80),11.4
408547,Croydon,Lime,Mature (31-80),11.4
409894,Richmond,Maple,Mature (31-80),11.4
411611,Sutton,Maple,Mature (31-80),11.4
416981,Bromley,Maple,Mature (31-80),11.4
417177,Richmond,Plane,Mature (31-80),11.4
418918,Bromley,Apple,Mature (31-80),11.4
418923,Richmond,Horse chestnut,Mature (31-80),11.4
419408,Croydon,Birch,Mature (31-80),11.4
422271,Croydon,Lime,Mature (31-80),11.4
422542,Merton,Plane,Mature (31-80),11.4
422643,Croydon,Lime,Mature (31-80),11.4
423220,Sutton,Elm,Mature (31-80),11.4
423543,Kingston upon Thames,Ash,Mature (31-80),11.4
425224,Greenwich,Plane,Mature (31-80),11.4
425307,Croydon,Alder,Mature (31-80),11.4
426424,Greenwich,Sycamore,Mature (31-80),11.4
428252,Bromley,Maple,Mature (31-80),11.4
428348,Lewisham,Maple,Mature (31-80),11.4
428461,Merton,Maple,Mature (31-80),11.4
428488,Croydon,Lime,Mature (31-80),11.4
429661,Richmond,Plane,Mature (31-80),11.4
429835,Richmond,Horse chestnut,Mature (31-80),11.4
431243,Croydon,Plane,Mature (31-80),11.4
593346,City,Horse chestnut,Mature (31-80),11.4
406657,Barking and Dagenham,Ash,Mature (31-80),11.5
406851,Barking and Dagenham,Ash,Mature (31-80),11.5
408567,Croydon,Lime,Mature (31-80),11.5
409052,Bromley,Hornbeam,Mature (31-80),11.5
409078,Bromley,Birch,Mature (31-80),11.5
409463,Greenwich,Lime,Mature (31-80),11.5
411463,Richmond,Plane,Mature (31-80),11.5
411517,Kingston upon Thames,Ash,Mature (31-80),11.5
411524,Kingston upon Thames,Maple,Mature (31-80),11.5
411610,Merton,Other,Mature (31-80),11.5
413158,Sutton,Horse chestnut,Mature (31-80),11.5
413192,Sutton,Maple,Mature (31-80),11.5
413354,Kingston upon Thames,Maple,Mature (31-80),11.5
413358,Kingston upon Thames,Maple,Mature (31-80),11.5
414167,Havering,Oak,Mature (31-80),11.5
414863,Richmond,Plane,Mature (31-80),11.5
417085,Greenwich,Black locust,Mature (31-80),11.5
418162,Sutton,Beech,Mature (31-80),11.5
418327,Croydon,Lime,Mature (31-80),11.5
419132,Bromley,Maple,Mature (31-80),11.5
422317,Croydon,Other,Mature (31-80),11.5
422457,Kingston upon Thames,Maple,Mature (31-80),11.5
422647,Sutton,Maple,Mature (31-80),11.5
422648,Sutton,Maple,Mature (31-80),11.5
423602,Croydon,Other,Mature (31-80),11.5
425112,Bexley,Oak,Mature (31-80),11.5
425583,Croydon,Plane,Mature (31-80),11.5
426173,Enfield,Oak,Mature (31-80),11.5
426480,Greenwich,Black locust,Mature (31-80),11.5
426510,Greenwich,Plane,Mature (31-80),11.5
426717,Greenwich,Plane,Mature (31-80),11.5
426757,Greenwich,Plane,Mature (31-80),11.5
426764,Greenwich,Plane,Mature (31-80),11.5
427389,Redbridge,Ash,Mature (31-80),11.5
427844,Merton,Plane,Mature (31-80),11.5
428066,Enfield,Ash,Mature (31-80),11.5
428187,Merton,Oak,Mature (31-80),11.5
428195,Croydon,Plane,Mature (31-80),11.5
428349,Greenwich,Plane,Mature (31-80),11.5
428357,Greenwich,Black locust,Mature (31-80),11.5
428373,Sutton,Alder,Mature (31-80),11.5
409452,Lewisham,Plane,Mature (31-80),11.6
409899,Richmond,Horse chestnut,Mature (31-80),11.6
417856,Sutton,Maple,Mature (31-80),11.6
418900,Richmond,Plane,Mature (31-80),11.6
419035,Greenwich,Plane,Mature (31-80),11.6
419365,Merton,Beech,Mature (31-80),11.6
420911,Croydon,Plane,Mature (31-80),11.6
421214,Greenwich,Plane,Mature (31-80),11.6
421491,Bromley,Oak,Mature (31-80),11.6
422194,Merton,Cherry,Mature (31-80),11.6
422337,Merton,Birch,Mature (31-80),11.6
422649,Sutton,Pear,Mature (31-80),11.6
423403,Bromley,Birch,Mature (31-80),11.6
423447,Bromley,Maple,Mature (31-80),11.6
425093,Bexley,Black locust,Mature (31-80),11.6
425109,Lewisham,Sycamore,Mature (31-80),11.6
425180,Greenwich,Birch,Mature (31-80),11.6
425668,Bromley,Horse chestnut,Mature (31-80),11.6
426398,Bromley,Lime,Mature (31-80),11.6
428767,Bromley,Hornbeam,Mature (31-80),11.6
429838,Richmond,Horse chestnut,Mature (31-80),11.6
431248,Croydon,Plane,Mature (31-80),11.6
431973,Richmond,Plane,Mature (31-80),11.6
406643,Lewisham,Plane,Mature (31-80),11.7
407102,Richmond,Plane,Mature (31-80),11.7
407140,Croydon,Lime,Mature (31-80),11.7
409076,Bromley,Sycamore,Mature (31-80),11.7
409374,Greenwich,Pine,Mature (31-80),11.7
409448,Sutton,Lime,Mature (31-80),11.7
411735,Croydon,Lime,Mature (31-80),11.7
411743,Sutton,Plane,Mature (31-80),11.7
411844,Bromley,Oak,Mature (31-80),11.7
416900,Sutton,Maple,Mature (31-80),11.7
417157,Sutton,Other,Mature (31-80),11.7
418185,Merton,Other,Mature (31-80),11.7
418258,Sutton,Apple,Mature (31-80),11.7
418917,Greenwich,Plane,Mature (31-80),11.7
418952,Sutton,Lime,Mature (31-80),11.7
418981,Greenwich,Plane,Mature (31-80),11.7
419218,Greenwich,Lime,Mature (31-80),11.7
421006,Croydon,Plane,Mature (31-80),11.7
421170,Greenwich,Plane,Mature (31-80),11.7
421492,Bromley,Birch,Mature (31-80),11.7
421519,Bexley,Horse chestnut,Mature (31-80),11.7
422353,Croydon,Lime,Mature (31-80),11.7
422366,Kingston upon Thames,Horse chestnut,Mature (31-80),11.7
422601,Croydon,Lime,Mature (31-80),11.7
422628,Sutton,Black locust,Mature (31-80),11.7
422642,Croydon,Oak,Mature (31-80),11.7
423524,Sutton,Lime,Mature (31-80),11.7
423546,Kingston upon Thames,Black locust,Mature (31-80),11.7
426908,Merton,Plane,Mature (31-80),11.7
428163,Kingston upon Thames,Other,Mature (31-80),11.7
428403,Bromley,Cherry,Mature (31-80),11.7
428436,Bromley,Other,Mature (31-80),11.7
431244,Croydon,Plane,Mature (31-80),11.7
